"y","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30.59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60.89DaysPastDueNotWorse","NumberOfDependents"
0,0.029431896,50,0,0.346802749,4800,12,0,0,0,0
0,0.094577288,72,0,1151,0,15,0,0,0,0
0,1.080204399,43,1,0.122774133,3200,6,0,0,0,0
0,0.303624234,31,0,0.413529168,4833,9,0,1,0,0
0,0.673065387,60,0,0.246178862,3074,7,0,2,0,0
0,0.075808549,73,0,0.336165959,4000,15,0,1,0,0
0,0.9999999,31,0,1.089273112,2833,9,0,1,0,0
0,0.935306469,25,0,0.007749785,36000,2,0,0,0,0
0,0.98667555,44,1,0.191602799,3000,4,1,1,0,1
0,0.069857251,65,0,0.010189506,10500,4,0,0,0,0
0,0.043660805,59,0,0.3431911,7100,18,0,3,0,0
0,0.071990711,66,0,0.558947368,2849,8,0,0,0,0
0,0.031928832,36,0,0.383812324,16666,11,0,2,0,2
0,0.982083831,44,1,0.077482172,14583,6,0,0,4,2
0,0.89087616,41,0,1.080426572,4500,14,0,2,0,1
0,0.105479687,33,0,0.425562299,2800,8,0,1,0,1
0,0.359098484,30,0,0.282117734,2700,12,0,0,0,0
0,0.058941059,33,0,0.2013993,2000,4,0,0,0,0
0,0.205035421,40,0,0.294143453,4558,11,0,2,0,1
0,2.159584042,45,0,14.83794922,16500,8,0,1,0,3
0,0.002192886,47,0,0.00012604,7933,5,0,0,0,4
0,0.002426677,47,0,0.12256691,3287,5,0,0,0,2
0,0.033499015,44,1,0.264764698,7500,10,0,1,0,2
0,0.010393374,32,0,0.315539739,5900,7,0,1,0,2
0,0.027238298,60,0,0.304596437,4546,13,0,2,0,0
0,0.638144414,50,0,0.680127949,2500,6,0,1,0,0
0,0.108937856,48,0,0.493908154,3200,9,0,1,0,2
1,0.845254328,46,0,0.549279249,5965,14,0,1,0,0
0,0.354327399,28,0,0.151539384,2500,4,0,0,0,1
0,0.066345136,26,0,0.129472822,3660,5,0,0,0,0
0,0.117379639,51,0,0.441136518,8833,14,0,2,0,4
0,0.252710853,52,0,4.270663034,1100,11,0,2,0,2
0,0.020621178,58,0,0.471264368,8003,9,0,3,0,1
0,0.013086568,43,0,2.600719424,1667,20,0,2,0,1
0,0.266128481,35,0,0.232833465,3800,12,0,0,0,0
0,0.016381595,51,0,0.339748954,3584,7,0,2,0,0
0,0.492848638,52,0,0.524622209,13300,18,0,4,0,3
0,0.717139191,29,0,0.465813675,2500,4,0,0,0,2
0,0.206145917,46,0,0.569701198,8600,4,0,2,0,2
0,0.029120951,61,0,0.285047433,6640,16,0,1,0,0
0,0.806182239,34,0,0.910447761,3416,12,0,2,0,2
0,0.28836884,51,0,0.498913201,6900,13,0,1,0,0
0,0.9999999,60,0,0.144946559,5332,7,0,0,0,1
0,0.067659149,55,0,0.235968538,7500,6,0,1,0,0
1,0.509993154,41,0,0.17378969,16565,8,0,0,0,2
0,0.021619706,92,0,0.343154762,3359,8,0,1,0,1
0,0.299339835,38,0,853,0,9,0,1,0,2
0,0.162346964,48,0,0.21585847,15713,7,0,2,0,2
0,0.409616555,61,2,0.321919813,6833,8,0,1,1,0
0,0,25,0,0,1280,1,0,0,0,1
0,0.115090353,37,0,0.34510999,10500,14,0,2,0,0
0,0.181929033,33,0,0.413917217,5000,7,0,2,0,1
0,0.056176711,57,0,0.003576396,5032,2,0,0,0,0
0,0.752474918,60,0,0.196859903,4139,8,0,0,0,0
0,0.082619628,54,6,0.395577396,6918,14,0,1,1,2
0,0.015350129,86,0,0.002368546,4221,7,0,0,0,0
0,0.010399653,62,0,0.001542681,5833,3,0,0,0,0
0,0.31761365,49,0,0.542062911,4100,7,0,2,0,0
1,0.954292244,51,0,0.494876533,5952,9,1,2,0,1
0,0.179202311,55,0,0.194965185,5600,11,0,1,0,2
0,0.179802203,51,0,0.238855386,8456,7,0,3,0,1
0,0,54,0,0.142130366,6289,3,0,1,0,0
0,0.195436027,62,0,3.876321051,3500,15,0,0,0,0
0,0.21938849,62,0,0.370725855,3333,9,0,1,0,0
1,0.982007197,33,1,0.24221651,3500,5,1,0,0,0
0,0.372262774,55,2,0.288806432,4850,10,0,1,0,0
0,0.071856287,27,0,1,0,3,0,0,0,0
0,0.003289163,51,0,0.160047188,17800,11,0,3,0,0
0,0.066338673,49,0,0.157673693,25000,5,0,1,0,5
0,0.030247479,65,0,0.049125729,1200,7,0,0,0,1
0,0.42422289,55,0,0.501148063,13500,12,0,4,0,0
0,0.041554803,43,0,0.225412471,4666,4,0,1,0,0
0,0.019637371,41,0,66,0,2,0,0,0,3
0,0.626022184,29,0,0.258796385,5200,13,1,1,0,1
0,0.714456939,49,2,1.60215311,4179,15,0,3,0,3
0,0.303848829,44,1,0.555111222,4000,9,0,1,1,0
0,0.262832883,55,0,0.269688385,5294,10,0,2,0,0
0,0.041377657,55,0,0.221349518,2800,6,0,1,0,0
1,1.034353529,32,0,0.43420322,1800,4,1,0,2,2
0,0.001486446,38,0,0.786378638,3332,6,0,1,0,2
0,0.020902776,55,0,0.414210424,10245,4,0,2,0,1
0,0.492101782,39,2,0.548009809,5300,6,0,1,0,2
0,0.116729871,62,0,1.229885057,2000,20,0,1,0,0
0,0.446624507,38,3,0.510604622,3158,9,0,2,0,2
0,0.016861488,79,0,0.005261773,3800,9,0,0,0,0
0,0.340150895,50,0,0.341180604,2845,13,0,1,0,0
0,0.311981115,60,0,0.759762574,3200,6,0,1,0,0
0,1.038653782,43,1,0.294117647,6000,8,0,0,0,1
0,0.197828078,49,0,0.237834955,7500,11,0,1,0,2
0,0.832471159,59,0,0.217519042,9189,15,0,0,0,0
0,0.047632133,85,0,0.007665389,6000,4,0,0,0,0
0,0.9999999,75,0,0.276756757,1849,5,0,0,0,0
0,0.834136293,46,1,0.271125265,9419,17,0,0,0,3
0,0.007330762,81,1,0.089971209,4167,8,0,0,0,0
0,0,40,0,0.383074702,5541,10,0,1,0,1
0,0.261023741,61,1,0.179341836,6350,9,0,1,0,0
0,0.04883888,73,0,0.014518559,7300,6,0,0,1,0
0,0.029267937,40,2,0.630504701,8083,9,0,4,0,2
0,0.9999999,64,0,0.729660144,3883,2,0,2,0,0
0,0.010436174,60,0,0.350434423,4833,10,0,1,0,0
0,0.001903195,35,1,0.225887056,2000,13,0,0,0,0
0,0.289122632,62,0,0.35605854,11000,10,0,2,0,0
0,0.019916426,85,0,0.004952246,5653,5,0,0,0,0
0,0.229627619,38,0,0.043050084,3553,5,0,0,0,2
0,0.212478108,64,0,0.427383392,8296,23,0,2,0,0
0,0.293117075,36,0,1640,0,6,0,2,0,1
0,0.503513331,61,0,0.738216099,8273,11,0,3,0,1
0,0.11216555,67,0,0.504424779,6666,10,0,4,0,1
1,0.385843489,51,0,0.170408887,4230,9,0,1,0,0
0,0.679066461,69,0,0.364190981,7539,13,0,1,0,0
0,0,44,0,0.439720583,8302,15,0,2,0,2
0,0.070026571,45,0,0.1840192,14166,7,0,1,0,2
0,0.276629066,43,0,0.337262688,8058,14,0,2,0,1
0,0.947152294,73,2,0.326666667,3749,6,0,1,0,1
0,0.014467743,48,0,0.233910717,7100,13,0,0,0,1
0,0.040327392,55,0,0.290016469,12750,18,0,2,0,0
0,0.718449457,48,0,0.677932796,5088,9,0,4,0,1
1,0.876364287,49,0,0.429594272,7122,7,0,0,0,0
0,0.262539672,59,0,0.348507688,6633,21,0,1,0,1
0,0.024621435,51,0,0.245639373,9000,5,0,1,0,0
0,0.456981721,53,0,0.406909789,2083,11,0,0,0,0
1,0.24750499,29,0,0.318723568,2600,7,0,0,0,3
0,0.8606901,45,0,0.055393586,2400,8,0,0,0,0
0,0.547137342,49,0,0.659678643,14500,6,0,3,0,3
0,0.095080692,49,0,0.530823459,6666,13,0,1,0,1
0,0.533032377,41,0,0.495104627,5208,12,0,2,0,0
0,0.062034165,63,0,0.284437826,9400,7,0,2,0,1
0,0,43,0,0.04565145,3000,5,0,0,0,1
0,0.199963637,39,0,0.425179631,3200,6,0,1,0,3
0,0.003096903,61,0,0.001071483,6532,7,0,0,0,1
0,0.211605905,77,0,0.143571286,5000,13,0,0,0,0
0,0.030484758,45,1,0.13339046,3500,2,1,0,0,0
0,0.800613809,48,1,0.308885133,13606,13,0,2,0,0
0,0.081523138,55,0,4.094311377,667,8,0,2,0,0
0,0.04030195,61,0,0.04623844,4000,8,0,0,0,1
0,0.03141186,58,0,0.254929521,24900,22,0,2,0,0
0,0.089612787,51,2,0.240187039,15183,9,0,3,0,4
0,0.9999999,69,0,0.135348837,2149,1,0,0,0,0
0,0.134516287,51,0,0.32205215,13000,12,0,1,0,4
0,0.203306962,55,1,0.208436418,8083,9,0,1,0,0
1,0.9999999,36,0,0.078653558,6000,2,0,0,0,0
1,0.9999999,37,2,0.373195113,2700,3,1,0,0,3
0,0.00884164,37,1,0.442284077,4885,8,0,2,0,0
1,1.084165478,58,1,0.005485087,5833,4,1,0,0,0
0,0.002862151,76,0,0.213696576,4000,7,0,1,0,0
0,0.663431848,50,0,0.061638687,3990,7,0,0,0,0
0,0,55,0,0.0039996,10000,3,1,0,0,0
0,0.183950746,48,1,0.116784429,7500,9,0,0,0,1
0,0.600402152,60,0,0.387661142,2171,9,0,0,0,1
0,0.389055886,33,0,0.493835388,3000,10,0,1,0,2
0,0.969650919,63,0,0.225041039,6700,6,0,0,0,0
0,0,28,1,0.064687169,6600,11,0,0,0,0
0,0.185933826,39,0,0.243528941,17500,9,0,3,0,2
0,0.280719281,23,0,0.093548387,929,2,0,0,0,0
1,0.9999999,61,0,0.07918733,6250,3,0,0,0,1
0,0,42,1,0.41840373,14583,9,0,2,0,2
0,0.070735601,65,0,0.239736502,8500,7,0,1,0,0
0,0.705055591,35,0,368,1,6,0,0,0,0
0,0.753267302,69,0,0.272370586,7900,8,0,2,1,1
0,0.26566416,51,0,0.548576535,7832,12,0,2,0,0
0,0.025134132,76,0,0.279744051,5000,9,0,2,0,0
0,0.103166538,60,0,0.254390541,5750,9,0,2,0,1
0,0.022572097,66,0,0.119286704,5775,10,0,0,0,1
0,0.767440928,49,1,1.209263259,8333,16,0,3,0,2
0,0.38094813,66,0,0.232972815,3420,5,0,0,0,0
0,0.9999999,58,0,0.07950488,4200,1,1,0,0,2
0,0.309297495,46,0,0.379910685,15450,22,0,2,0,3
0,0.749625037,61,1,0.233524355,5583,7,0,1,0,1
0,0.193334035,58,0,0.553264605,3200,30,0,2,0,0
0,0.9999999,22,0,0,2133,0,0,0,0,0
0,0.9999999,26,1,0.036792641,5000,5,0,0,0,0
0,0,43,0,0.213919072,15000,7,0,1,0,3
0,0.941926452,51,0,0.235367632,4800,3,0,0,0,2
0,0.664806247,31,0,0.391023339,2784,6,0,0,0,1
0,0.9999999,50,0,0.038848058,6666,2,0,0,0,3
0,0.975668289,51,0,0.185349891,11917,5,0,2,0,1
0,0.981624042,55,0,0.960760017,7262,14,0,2,0,0
0,0.526133988,31,0,0.43433955,5200,8,0,1,0,1
0,0.053733324,41,1,0.179190751,11417,11,0,2,0,2
0,0.9999999,32,0,0.411398246,4333,3,0,1,0,3
0,0.463049524,82,0,0.236579276,1601,5,0,0,0,0
0,0.9999999,36,2,1.558723885,7083,8,0,5,0,0
0,0.004885644,39,0,0.860530476,5692,16,0,2,0,0
0,0.005032096,89,0,4,0,8,0,0,0,0
0,0.150081937,59,0,0.178347784,8303,8,0,2,0,0
0,0.9999999,79,3,0.245087472,12060,4,5,0,3,0
0,0.9999999,30,0,0.685962807,3333,3,0,2,0,1
0,0.03055932,31,0,0.050216643,9000,4,0,0,0,0
0,0.351024163,41,0,0.214959887,8475,22,0,2,0,0
0,0.024216613,66,0,0.287182336,7200,6,0,1,0,1
0,0.157317383,42,0,0.302969703,10000,6,0,1,0,1
1,0.9999999,41,0,0.001713796,3500,4,0,0,1,0
0,0.897220556,49,0,0.074204017,11400,6,1,0,0,2
0,0.358557512,45,0,0.304366302,9412,7,0,1,0,0
0,0.004838554,56,0,0.156898939,6500,7,0,1,0,1
0,0.042532216,76,0,0.348392702,2301,5,0,1,0,0
0,0.810237203,32,0,0.093981204,5000,1,2,0,0,0
1,0.171965607,52,0,0.33391132,4036,3,0,1,0,2
1,0.24793033,25,0,0.091533896,3200,6,0,0,0,0
0,0.000823856,66,0,0.278417735,4600,16,0,1,0,0
0,0.042706666,60,0,0.357810195,6100,10,0,1,0,0
0,0.505749808,48,0,0.314311458,6658,5,0,1,0,0
0,0,31,0,0.134060606,4124,2,0,0,0,0
0,0.028732104,46,0,0.971365095,4050,13,0,3,0,0
0,0.267904921,67,0,0.3787793,8830,24,0,3,0,1
0,0.357811816,68,0,0.754822117,2332,9,0,1,0,0
0,0.004062415,86,0,0.089504771,2200,6,0,0,0,0
0,0.002462625,34,0,0.311413673,3451,7,0,0,0,1
0,0.038612634,77,0,0.348118524,5500,15,0,2,0,0
0,0.075510353,54,0,0.405439378,8750,12,0,2,0,2
0,0.910845879,48,0,0.373078645,6700,10,0,2,0,0
0,0,77,0,0.372179377,3500,8,0,1,0,0
0,0.490879344,40,0,0.405490576,16500,12,0,3,0,4
0,0.598267821,40,0,0.064497385,3441,6,0,0,0,0
0,0.642668848,39,0,0.060554127,3500,8,1,0,0,1
0,1.15048119,39,1,0.361325336,3500,8,0,0,0,0
0,0.9999999,44,0,0.376062394,10000,8,0,2,0,2
0,0.050162724,80,0,0.01349775,6000,5,0,0,0,0
0,0.523676746,58,0,0.108925426,3405,7,0,0,0,1
0,0.718072737,50,1,0.537307906,5400,7,0,1,0,3
0,0,37,0,0.096968735,6300,4,0,0,0,0
0,0,61,0,0.475161987,4166,11,0,2,0,2
0,0.231641734,60,0,0.556688933,11077,25,0,2,0,0
0,0.736477873,62,0,0.464847317,9856,11,0,2,0,1
0,0.108035063,63,0,0.209824591,24000,13,0,1,0,0
0,0.151307356,65,0,0.657485562,2250,17,0,0,0,0
0,0.331963164,43,0,0.262207846,9583,9,0,1,0,0
0,0.9999999,46,0,0.158680603,7366,3,0,1,0,0
0,0.079692187,49,0,0.309409034,5600,4,0,1,0,2
0,0.850282951,64,0,0.249908077,8158,8,0,2,0,0
0,0.414149916,69,1,2.011785247,2290,10,0,2,0,0
0,0.080162187,44,0,0.158691615,7000,7,0,1,0,0
0,0.673150073,46,0,0.289088864,8000,4,0,1,0,3
0,0.332174607,85,0,0.437044239,12341,13,0,2,0,1
0,0.079210459,25,0,0.038039216,2549,6,0,0,0,0
0,0.724923875,50,0,0.539208684,7000,10,0,2,0,3
0,0.9999999,44,0,0.086825344,2982,2,0,0,1,0
0,0.685108652,56,0,0.268744487,3400,4,0,1,0,0
0,0.073503131,48,0,0.190701001,6989,11,0,0,0,1
0,0.388186541,55,0,0.339151304,9166,8,0,1,0,0
0,0.035567233,59,0,0.00519896,5000,7,0,0,0,0
0,0.419141078,67,0,0.129860381,13321,9,0,1,0,0
0,0.687057204,41,1,0.462123682,9200,7,0,2,0,3
0,0.517048812,72,0,0.465001934,18100,22,0,4,0,3
0,0.056470748,61,0,0.260903007,13000,19,0,1,0,4
0,0.084915085,49,0,0.044551591,5184,2,0,0,0,0
0,0.305584692,43,0,0.505148515,5049,9,0,1,0,0
0,0,29,0,0.460181155,8500,10,0,1,0,2
0,0.68752314,47,0,0.771881249,6500,6,0,2,0,0
0,0.022823082,71,0,0.004856449,7000,3,0,0,0,1
0,0.791803398,64,0,0.412674604,10666,23,0,2,0,0
0,0.587421472,53,0,0.293106193,6280,7,0,3,0,0
0,0.9999999,43,0,0.172905743,8200,4,0,1,0,2
0,0.231979494,58,0,0.373801016,10633,28,0,4,0,0
0,0.092238382,54,1,0.290556572,14750,14,0,2,0,3
0,0.114537138,71,0,0.078668121,40333,6,0,1,0,1
0,0.833598288,61,0,0.634780435,12000,12,0,2,0,0
0,0.990002,30,2,0.131800028,7260,5,1,0,1,2
0,0,56,0,0,8645,1,0,0,0,0
0,0.660052515,55,0,0.487482875,8028,19,0,1,0,1
0,0.004404675,51,0,0.292865531,6811,5,0,1,0,0
0,0.004483418,73,0,0.000999833,6000,5,0,0,0,1
0,0.153710692,63,0,0.440114522,6286,6,0,2,0,1
0,0.658613797,42,0,0.6248,4999,14,0,0,0,0
0,0.138574957,62,0,0.375976054,7683,11,0,1,0,0
0,0.165066613,47,2,0.208079192,10000,13,0,1,0,5
0,0.103908218,34,0,0.174407508,12573,5,0,2,1,0
0,0.020546695,48,0,0.791841632,3333,5,0,1,0,0
0,0.87494732,70,0,0.476037606,13082,6,0,1,0,0
0,0.272357867,41,0,2031,0,6,0,1,0,1
0,0.025187804,47,0,0.124925005,15000,6,0,1,0,4
0,0.9999999,61,1,0.245266964,4700,4,1,1,0,1
0,0.950238582,47,0,0.237487537,5014,7,1,0,0,2
0,0.085189924,64,0,0.265146971,5000,9,0,1,0,0
0,0.054863011,62,0,0.00939812,5000,3,0,0,0,0
0,0.158851634,70,0,0.485975701,6666,21,0,1,0,0
0,0.580905528,69,1,0.426254368,15166,18,0,1,0,1
0,0.067601196,47,0,0.008380154,10500,5,0,0,0,0
0,0.550745115,69,0,0.522254475,4133,14,0,1,0,0
0,0.007768696,67,0,0.184234508,13167,8,0,1,0,1
0,0.064193581,51,0,0.087314662,4855,3,0,0,0,1
0,0.366508899,53,0,0.172479467,8400,6,0,0,0,0
0,0.08884835,36,0,0.224265323,11909,9,0,1,0,1
0,0,54,0,0.318893702,3000,10,0,1,0,0
0,0.391608392,35,0,288,0,7,0,0,0,0
0,0.963115209,35,0,1.115409413,1550,5,0,1,0,0
0,1.070964518,39,0,0.143387604,3500,4,0,0,0,2
0,0.466997893,71,0,0.362135177,7811,9,0,1,0,0
1,0.03719769,47,0,0.03975841,25000,11,0,1,0,3
0,0.075703624,41,0,0.418446161,2200,7,0,1,0,2
0,0.028970609,47,0,0.500231803,2156,9,0,1,0,0
0,0.752061985,36,0,0.649087728,4000,4,0,0,1,0
0,0.138927701,46,0,0.188986501,14000,9,0,2,0,2
0,0.9999999,38,1,0.8814448,3432,6,0,2,0,1
0,0.941185958,52,0,1.231449443,2600,9,0,1,0,0
0,0.616853406,57,0,0.798550455,5380,14,0,2,0,0
0,0.012191002,48,0,0.540090498,11049,19,0,3,0,3
0,0.243788693,40,0,0.563394535,6916,13,0,3,0,0
0,0.206648113,76,0,0.513318934,8333,11,0,2,0,0
0,0.945669098,68,0,1.451612903,2510,8,0,2,0,0
0,0.105978804,42,0,0.010725323,5500,4,0,0,0,3
0,0.489839842,50,0,0.451318585,8000,14,0,1,0,4
0,0.04834223,56,0,0.398814712,5736,10,1,1,0,0
0,0.015332603,29,0,0.295963005,8000,6,0,2,0,1
0,0,61,0,0.227025998,10500,13,0,1,0,0
0,0.051595586,74,0,0.237383798,9035,10,0,1,0,0
0,0.053755304,61,0,0.035392921,1666,3,0,0,0,0
0,0.771231775,62,1,0.647740904,2500,6,0,0,0,1
0,0.270429421,62,0,0.477690571,9300,14,0,3,0,1
0,0.067873651,58,0,0.124405213,14500,6,0,1,0,2
0,0.000459991,66,0,0.182492806,6602,5,0,1,0,0
0,0.11411304,50,1,0.137044968,1400,13,0,0,0,2
0,0.173784093,55,0,0.196142489,15916,14,0,3,0,0
0,0.006617067,81,0,0.003907638,5629,11,0,0,0,1
1,0.915273643,39,1,1.079053149,2238,10,0,0,2,0
0,0.994001,47,1,0.152457651,3600,5,0,0,0,1
0,0.314058769,63,0,0.311222817,9150,11,0,1,0,0
0,0.080951606,47,0,0.562946845,3216,6,0,1,0,1
0,0.9999999,42,3,0.091769847,9610,5,0,0,0,2
0,0.374632144,46,0,0.424242424,2903,13,0,0,0,3
0,0.283880523,42,0,0.339665084,4000,7,0,1,0,1
0,0.546287809,50,0,0.451457976,2914,8,0,3,0,2
0,0.014086344,38,0,0.684631499,5250,7,0,1,0,2
0,0.073221881,60,0,0.199674082,40500,18,0,2,0,2
0,0.187795495,54,0,0.829271341,8000,12,0,3,0,3
0,0.066146693,54,0,0.130836297,17433,4,0,2,0,1
0,0.9999999,39,0,0.359234395,7000,3,0,2,0,5
0,0.12895968,47,0,0.497960163,4166,6,0,2,0,2
0,0.230725642,63,0,0.345456818,8000,5,0,2,0,1
0,0.129668965,31,0,0.296861983,3600,9,0,1,0,0
0,0.9999999,40,0,0.178785697,12500,6,0,1,0,2
0,0.936412717,29,0,0.034991252,4000,1,0,0,0,0
0,0.015599554,79,0,0.020815987,1200,6,0,0,0,0
0,0.072956719,68,1,0.681895617,6456,20,0,4,0,0
0,0.296689569,23,0,0.007773459,1800,2,0,0,0,0
0,0.527439298,48,0,0.328543919,6750,8,0,2,0,2
1,0.788673071,51,0,0.633749098,9700,11,0,5,0,2
0,0.004899878,47,0,0.113312109,8480,3,0,1,0,6
0,0.633202955,27,1,0.136818052,3500,3,0,0,0,0
0,0.001674601,65,0,0.000945626,2114,5,0,0,0,0
0,0.773216907,50,0,0.677205783,7400,16,0,1,4,0
0,0.1143356,42,0,0.330291071,8107,9,0,1,0,3
1,0.9999999,28,0,0.087825777,2800,1,0,0,0,0
0,0.079892011,55,0,0.205201897,13917,9,0,2,0,2
0,0.107522804,62,0,0.283633248,3500,9,0,1,0,0
0,0.001804492,58,0,0.303571429,5991,24,0,2,0,0
0,0.58840916,52,0,0.361833597,6958,8,0,2,0,0
0,0.019266633,71,0,0.212523719,6850,10,0,2,0,0
0,0.730467076,39,0,0.036161664,4230,1,1,0,0,3
0,0.003389716,47,1,0.373207926,10950,15,0,2,0,1
0,0.00519948,64,0,0.134621793,3000,4,0,1,0,0
0,0.032443081,87,0,0.00372315,10474,9,0,0,0,0
0,0.199895661,57,0,138,1,5,0,1,0,0
0,0.006712586,34,0,0.463161792,2700,16,0,1,0,1
0,0.26348589,49,1,8.305674588,7700,14,0,0,0,5
0,0.158226577,61,0,0.361068468,3256,4,0,1,0,0
0,0.046745132,57,1,0.613788896,4916,31,0,1,0,3
0,0.028918867,42,0,0.38223111,7000,5,0,1,0,0
0,0.765469687,36,0,0.700449968,4666,6,0,2,0,1
0,0.901418418,47,1,1.042054464,2900,10,0,1,0,2
1,0.9999999,64,0,0.016720257,1554,1,1,0,0,0
1,0.166593613,42,0,0.266359284,16916,12,0,3,0,2
0,0,66,1,0.254405126,20600,13,0,2,0,0
0,0.4139885,33,0,0.663770514,7250,9,0,4,0,1
0,0,29,0,0.236935867,1683,8,0,0,0,0
0,0.000345777,61,0,0.041900771,10500,10,0,0,0,0
1,1.007420662,38,1,1.781954887,664,8,3,0,0,2
0,0.10769878,32,0,0.315020963,6916,11,0,1,0,1
0,0.00990754,64,0,0.081400943,10392,9,0,0,0,0
0,0.727153841,67,0,1.303556658,2417,12,0,1,0,0
0,0.9999999,22,0,430,0,1,0,0,0,0
0,0.152523668,49,1,0.314114314,6000,20,0,2,0,3
0,0,58,0,0.198374634,7505,6,0,1,0,0
0,0.053585443,50,0,0.078713703,12500,9,0,1,0,0
0,0.985667349,61,1,0.378405856,9835,6,0,1,0,3
0,0.948017328,34,0,1.779350541,1200,7,0,1,0,2
0,0.033120673,38,0,0.374638253,3800,8,0,1,0,1
0,0.9999999,38,0,0.339924461,4500,3,0,1,0,0
0,0.170986658,54,0,0.252921319,11552,11,0,2,0,0
1,0.922967037,47,0,0.216008209,11693,4,0,1,0,0
0,0.036843935,44,0,0.033010597,26233,4,0,1,0,2
0,0.363239705,71,0,0.143313799,1876,7,0,0,0,0
0,0.252754618,64,0,0.099354045,3250,7,0,0,0,0
0,0,52,0,0.246175382,10000,7,0,1,0,2
0,0.429526901,33,0,0.50497469,5728,6,0,2,0,1
0,0.059207436,36,1,1.154441985,6325,12,0,3,0,1
0,0.367369449,61,0,0.580481076,11598,24,0,1,0,1
0,0.033907171,61,0,0.029544769,6633,7,0,0,0,2
0,0.812489756,39,0,0.130099417,5833,6,0,0,0,0
0,0.269802504,56,0,0.728632479,5147,9,0,2,0,2
0,0.178570536,42,0,0.518827058,3000,7,0,1,0,0
0,0.275899673,65,0,0.267736613,20000,9,0,2,0,3
0,0.03656113,82,0,0.044039735,3019,21,0,0,0,0
0,0,23,0,0,898,2,0,0,0,0
0,0.771245751,35,0,0.327131352,3600,8,0,2,0,0
0,0.005417197,54,0,0.465306939,5000,12,0,1,0,0
0,0.25258401,47,0,0.327752976,2687,7,0,0,0,2
1,0,50,0,0.087478385,9830,6,1,0,1,0
0,0,45,0,0,9274,3,0,0,0,4
0,0,52,0,0.569450549,4549,8,0,1,0,3
0,0.018628903,77,0,0.288713911,8000,15,0,2,0,1
0,0.984063745,24,0,0.021420921,2800,2,0,0,0,0
0,0,33,0,0.059334845,10583,5,0,0,0,2
0,1.000923041,51,0,0.243046719,5500,5,0,0,0,0
0,0,80,1,0.0342711,1954,7,0,0,0,0
0,0.061127899,70,1,0.755165519,4500,16,0,5,1,0
0,0.021046019,37,0,0.250271641,2760,8,0,0,0,3
0,0.018419226,75,1,0.004491018,8683,10,0,0,0,1
0,0.00461437,58,1,0.420150462,10500,20,0,3,0,0
0,0.004564681,43,0,0.735816046,4000,28,0,3,0,2
1,0.963356688,47,0,0.834506372,5256,17,0,2,0,1
0,0.019428175,64,0,0.009079118,3083,6,0,0,0,0
0,0.017029161,69,1,0.443872141,6600,7,0,1,1,0
0,0.402867038,43,5,0.494407159,14750,36,1,2,0,0
0,0.00939812,49,2,0.027605601,17423,7,1,0,1,3
0,0.037410945,34,0,0.078970081,6951,8,0,0,0,0
0,0.114824905,37,1,0.17162819,6583,10,0,0,0,2
0,0.026331139,43,0,0.177459219,4045,2,0,0,0,1
0,0.26387633,43,0,0.212405063,11849,13,0,0,0,1
0,0,70,0,0.103965345,3000,8,0,0,0,0
0,0.24625028,44,2,0.350329934,5000,19,0,1,0,0
0,0.507800293,64,0,0.514124608,36000,22,0,6,0,0
0,0.014263308,65,1,0.087489064,8000,16,0,1,0,0
0,0.340963393,38,0,1.566520924,1600,10,0,1,0,3
0,0.356924052,54,0,0.703204047,4150,9,0,2,0,3
0,0.004101957,71,0,0.452886778,4000,7,0,1,0,0
0,0.039775568,45,0,10.5,1,4,0,0,0,2
0,0.780888445,39,1,0.106841612,3200,8,0,0,1,0
0,0.002262581,45,0,0.488723951,10508,12,0,3,0,2
0,0.086488968,33,0,0.072150892,8800,8,0,0,0,0
0,0.284389556,49,0,0.405021106,4500,7,0,2,0,1
0,0.786013374,48,0,0.258165665,3826,9,0,0,0,0
0,0.011546733,52,0,0.691692581,6752,9,0,1,0,1
0,0.44957431,42,0,0.209253662,4300,6,0,0,0,1
1,0.867122248,47,0,0.243517776,3740,7,3,0,0,1
0,0.056352979,77,1,0.332643916,2900,16,0,2,0,0
0,0.9999999,52,0,0.173099078,3471,3,0,0,0,3
0,0.02784425,63,0,0.215156969,5000,8,0,1,0,0
0,0.03381356,48,0,2663,0,13,0,2,0,2
0,0.472594187,50,0,0.239773118,5817,8,0,0,0,2
0,0.9999999,24,0,0.100029078,3438,1,0,0,0,0
0,1.071547421,31,4,0.097503189,5486,6,1,0,3,2
0,0.9999999,43,0,0.141447807,7500,3,0,1,3,0
0,0.014468706,60,0,0.006156837,3085,3,0,0,0,0
0,0.153700454,39,0,0.28118917,5650,5,0,1,0,0
1,0.9999999,37,1,0,6100,0,2,0,0,0
0,0.147369617,28,0,0.325053014,3300,5,1,0,0,0
0,0.088451781,52,0,1.270864568,2000,9,0,2,0,0
0,0.37245839,42,0,0.111164659,6224,6,0,0,0,2
0,0,71,0,0.057596456,5416,3,0,0,0,0
0,0.758422818,63,0,0.856524093,5540,19,0,2,0,0
0,0.9999999,23,0,1.136116152,550,1,0,0,0,0
0,0.103947401,58,0,0.372043011,8369,7,0,2,0,2
